Points,100m,110mH,200m,300m,400m,400mH,4x100m,4x200m,4x400m,600m,800m,1000m,1500m,Mile,2000m,2000m SC,3000m,3000m SC,2 Miles,5000m,10000m,10 km,15 km,10 Miles,20 km,HM,25 km,30 km,Marathon,100 km
1319,,11.79,21.24,33.59,47.25,50.47,39.80,1:23.19,3:09.40,1:18.80,1:51.53,2:24.18,3:46.25,4:03.51,5:08.47,5:38.60,7:59.23,8:31.51,8:34.31,13:42.33,28:44.31,29:08,44:20,47:42,59:45,1:03:07,1:15:38,1:31:45,2:11:51,6:12:32
1318,10.47,11.8,21.25,33.60,47.27,50.50,39.82,1:23.24,3:09.51,1:18.84,1:51.59,2:24.25,3:46.37,4:03.64,5:08.64,5:38.80,7:59.51,8:31.89,8:34.61,13:42.82,28:45.36,29:09,44:21,47:44,59:47,1:03:09,1:15:40,1:31:49,2:11:56,6:12:46
1317,,,21.26,33.62,47.29,50.53,39.85,1:23.29,3:09.62,1:18.88,1:51.64,2:24.32,3:46.49,4:03.77,5:08.80,5:39.01,7:59.78,8:32.27,8:34.91,13:43.30,28:46.41,29:10,44:23,47:45,59:50,1:03:11,1:15:43,1:31:52,2:12:02,6:13:01
1316,10.48,11.81,21.27,33.64,47.32,50.56,39.87,1:23.33,3:09.73,1:18.92,1:51.69,2:24.39,3:46.61,4:03.90,5:08.97,5:39.21,8:00.05,8:32.64,8:35.20,13:43.78,28:47.47,29:11,44:24,47:47,59:52,1:03:14,1:15:46,1:31:56,2:12:07,6:13:16
1315,,11.82,21.28,33.65,47.34,50.59,39.89,1:23.38,3:09.85,1:18.96,1:51.74,2:24.46,3:46.73,4:04.03,5:09.14,5:39.42,8:00.33,8:33.02,8:35.50,13:44.27,28:48.52,29:12,44:26,47:49,59:54,1:03:16,1:15:49,1:32:00,2:12:13,6:13:31
1314,10.49,,21.29,33.67,47.37,50.62,39.91,1:23.43,3:09.96,1:19.00,1:51.80,2:24.53,3:46.85,4:04.15,5:09.31,5:39.62,8:00.60,8:33.40,8:35.80,13:44.75,28:49.57,29:13,44:28,47:51,59:56,1:03:18,1:15:52,1:32:03,2:12:19,6:13:45
1313,,11.83,21.3,33.69,47.39,50.65,39.93,1:23.48,3:10.07,1:19.04,1:51.85,2:24.60,3:46.97,4:04.28,5:09.47,5:39.83,8:00.88,8:33.78,8:36.09,13:45.24,28:50.63,29:14,44:29,47:52,59:58,1:03:21,1:15:55,1:32:07,2:12:24,6:14:00
1312,,11.84,,33.70,47.41,50.68,39.96,1:23.53,3:10.18,1:19.08,1:51.90,2:24.67,3:47.09,4:04.41,5:09.64,5:40.04,8:01.15,8:34.16,8:36.39,13:45.73,28:51.68,29:15,44:31,47:54,1:00:01,1:03:23,1:15:58,1:32:11,2:12:30,6:14:15
1311,10.5,11.85,21.31,33.72,47.44,50.71,39.98,1:23.58,3:10.29,1:19.12,1:51.95,2:24.74,3:47.21,4:04.54,5:09.81,5:40.24,8:01.42,8:34.54,8:36.69,13:46.21,28:52.74,29:16,44:32,47:56,1:00:03,1:03:25,1:16:01,1:32:14,2:12:36,6:14:30
1310,,,21.32,33.73,47.46,50.74,40.00,1:23.63,3:10.40,1:19.16,1:52.01,2:24.81,3:47.33,4:04.66,5:09.98,5:40.45,8:01.70,8:34.92,8:36.98,13:46.70,28:53.79,29:17,44:34,47:57,1:00:05,1:03:28,1:16:04,1:32:18,2:12:41,6:14:44
1309,10.51,11.86,21.33,33.75,47.49,50.77,40.02,1:23.68,3:10.51,1:19.20,1:52.06,2:24.88,3:47.45,4:04.79,5:10.15,5:40.65,8:01.97,8:35.30,8:37.28,13:47.18,28:54.85,29:18,44:36,47:59,1:00:07,1:03:30,1:16:06,1:32:22,2:12:47,6:14:59
1308,,11.87,21.34,33.77,47.51,50.80,40.05,1:23.73,3:10.62,1:19.24,1:52.11,2:24.95,3:47.57,4:04.92,5:10.31,5:40.86,8:02.25,8:35.68,8:37.58,13:47.67,28:55.91,29:19,44:37,48:01,1:00:09,1:03:32,1:16:09,1:32:25,2:12:53,6:15:14
1307,10.52,,21.35,33.78,47.53,50.83,40.07,1:23.78,3:10.73,1:19.28,1:52.17,2:25.02,3:47.69,4:05.05,5:10.48,5:41.07,8:02.52,8:36.06,8:37.88,13:48.16,28:56.96,29:20,44:39,48:03,1:00:11,1:03:35,1:16:12,1:32:29,2:12:58,6:15:29
1306,,11.88,21.36,33.80,47.56,50.86,40.09,1:23.82,3:10.84,1:19.32,1:52.22,2:25.09,3:47.80,4:05.18,5:10.65,5:41.27,8:02.80,8:36.44,8:38.18,13:48.64,28:58.02,29:21,44:41,48:04,1:00:14,1:03:37,1:16:15,1:32:33,2:13:04,6:15:44
1305,10.53,11.89,21.37,33.82,47.58,50.89,40.11,1:23.87,3:10.95,1:19.36,1:52.27,2:25.16,3:47.92,4:05.31,5:10.82,5:41.48,8:03.07,8:36.82,8:38.47,13:49.13,28:59.08,29:22,44:42,48:06,1:00:16,1:03:39,1:16:18,1:32:36,2:13:10,6:15:58
1304,,,21.38,33.83,47.60,50.92,40.13,1:23.92,3:11.06,1:19.40,1:52.32,2:25.24,3:48.04,4:05.43,5:10.99,5:41.68,8:03.34,8:37.20,8:38.77,13:49.62,29:00.14,29:24,44:44,48:08,1:00:18,1:03:42,1:16:21,1:32:40,2:13:15,6:16:13
1303,,11.9,21.39,33.85,47.63,50.95,40.16,1:23.97,3:11.17,1:19.44,1:52.38,2:25.31,3:48.16,4:05.56,5:11.15,5:41.89,8:03.62,8:37.58,8:39.07,13:50.10,29:01.19,29:25,44:45,48:10,1:00:20,1:03:44,1:16:24,1:32:44,2:13:21,6:16:28
1302,10.54,11.91,21.4,33.87,47.65,50.98,40.18,1:24.02,3:11.28,1:19.48,1:52.43,2:25.38,3:48.28,4:05.69,5:11.32,5:42.10,8:03.89,8:37.96,8:39.37,13:50.59,29:02.25,29:26,44:47,48:11,1:00:22,1:03:46,1:16:27,1:32:47,2:13:27,6:16:43
1301,,11.92,21.41,33.88,47.68,51.02,40.20,1:24.07,3:11.39,1:19.52,1:52.48,2:25.45,3:48.40,4:05.82,5:11.49,5:42.30,8:04.17,8:38.34,8:39.67,13:51.08,29:03.31,29:27,44:49,48:13,1:00:25,1:03:49,1:16:30,1:32:51,2:13:32,6:16:58
1300,10.55,,21.42,33.90,47.70,51.05,40.22,1:24.12,3:11.50,1:19.56,1:52.53,2:25.52,3:48.52,4:05.95,5:11.66,5:42.51,8:04.44,8:38.73,8:39.96,13:51.57,29:04.37,29:28,44:50,48:15,1:00:27,1:03:51,1:16:33,1:32:55,2:13:38,6:17:12
1299,,11.93,,33.92,47.72,51.08,40.25,1:24.17,3:11.62,1:19.60,1:52.59,2:25.59,3:48.64,4:06.08,5:11.83,5:42.72,8:04.72,8:39.11,8:40.26,13:52.05,29:05.43,29:29,44:52,48:17,1:00:29,1:03:53,1:16:35,1:32:58,2:13:44,6:17:27
1298,10.56,11.94,21.43,33.93,47.75,51.11,40.27,1:24.22,3:11.73,1:19.64,1:52.64,2:25.66,3:48.76,4:06.20,5:12.00,5:42.92,8:05.00,8:39.49,8:40.56,13:52.54,29:06.49,29:30,44:54,48:18,1:00:31,1:03:56,1:16:38,1:33:02,2:13:50,6:17:42
1297,,,21.44,33.95,47.77,51.14,40.29,1:24.27,3:11.84,1:19.68,1:52.69,2:25.73,3:48.88,4:06.33,5:12.17,5:43.13,8:05.27,8:39.87,8:40.86,13:53.03,29:07.55,29:31,44:55,48:20,1:00:34,1:03:58,1:16:41,1:33:06,2:13:55,6:17:57
1296,,11.95,21.45,33.97,47.80,51.17,40.31,1:24.32,3:11.95,1:19.72,1:52.75,2:25.80,3:49.00,4:06.46,5:12.34,5:43.34,8:05.55,8:40.25,8:41.16,13:53.52,29:08.61,29:32,44:57,48:22,1:00:36,1:04:00,1:16:44,1:33:09,2:14:01,6:18:12
1295,10.57,11.96,21.46,33.98,47.82,51.20,40.33,1:24.37,3:12.06,1:19.76,1:52.80,2:25.87,3:49.12,4:06.59,5:12.50,5:43.55,8:05.82,8:40.63,8:41.46,13:54.01,29:09.68,29:33,44:58,48:24,1:00:38,1:04:03,1:16:47,1:33:13,2:14:07,6:18:27
1294,,,21.47,34.00,47.84,51.23,40.36,1:24.41,3:12.17,1:19.80,1:52.85,2:25.95,3:49.24,4:06.72,5:12.67,5:43.75,8:06.10,8:41.02,8:41.76,13:54.50,29:10.74,29:34,45:00,48:25,1:00:40,1:04:05,1:16:50,1:33:17,2:14:12,6:18:42
1293,10.58,11.97,21.48,34.02,47.87,51.26,40.38,1:24.46,3:12.28,1:19.84,1:52.91,2:26.02,3:49.36,4:06.85,5:12.84,5:43.96,8:06.37,8:41.40,8:42.06,13:54.99,29:11.80,29:35,45:02,48:27,1:00:42,1:04:07,1:16:53,1:33:20,2:14:18,6:18:56
1292,,11.98,21.49,34.03,47.89,51.29,40.40,1:24.51,3:12.39,1:19.88,1:52.96,2:26.09,3:49.48,4:06.98,5:13.01,5:44.17,8:06.65,8:41.78,8:42.36,13:55.48,29:12.86,29:36,45:03,48:29,1:00:45,1:04:10,1:16:56,1:33:24,2:14:24,6:19:11
1291,10.59,,21.5,34.05,47.92,51.32,40.42,1:24.56,3:12.51,1:19.93,1:53.01,2:26.16,3:49.60,4:07.11,5:13.18,5:44.37,8:06.93,8:42.16,8:42.66,13:55.96,29:13.93,29:37,45:05,48:31,1:00:47,1:04:12,1:16:59,1:33:28,2:14:29,6:19:26
1290,,11.99,21.51,34.07,47.94,51.35,40.45,1:24.61,3:12.62,1:19.97,1:53.06,2:26.23,3:49.72,4:07.23,5:13.35,5:44.58,8:07.20,8:42.55,8:42.96,13:56.45,29:14.99,29:38,45:07,48:32,1:00:49,1:04:14,1:17:02,1:33:31,2:14:35,6:19:41
1289,10.6,12.0,21.52,34.08,47.96,51.38,40.47,1:24.66,3:12.73,1:20.01,1:53.12,2:26.30,3:49.84,4:07.36,5:13.52,5:44.79,8:07.48,8:42.93,8:43.26,13:56.94,29:16.06,29:39,45:08,48:34,1:00:51,1:04:17,1:17:05,1:33:35,2:14:41,6:19:56
1288,,12.01,21.53,34.10,47.99,51.41,40.49,1:24.71,3:12.84,1:20.05,1:53.17,2:26.37,3:49.96,4:07.49,5:13.69,5:45.00,8:07.75,8:43.31,8:43.56,13:57.43,29:17.12,29:40,45:10,48:36,1:00:53,1:04:19,1:17:07,1:33:39,2:14:47,6:20:11
1287,,,21.54,34.12,48.01,51.44,40.51,1:24.76,3:12.95,1:20.09,1:53.22,2:26.44,3:50.08,4:07.62,5:13.86,5:45.21,8:08.03,8:43.69,8:43.86,13:57.92,29:18.18,29:41,45:11,48:38,1:00:56,1:04:21,1:17:10,1:33:42,2:14:52,6:20:26
1286,10.61,12.02,21.55,34.13,48.04,51.47,40.53,1:24.81,3:13.06,1:20.13,1:53.28,2:26.51,3:50.20,4:07.75,5:14.03,5:45.41,8:08.31,8:44.08,8:44.16,13:58.41,29:19.25,29:42,45:13,48:39,1:00:58,1:04:24,1:17:13,1:33:46,2:14:58,6:20:41
1285,,12.03,,34.15,48.06,51.50,40.56,1:24.86,3:13.17,1:20.17,1:53.33,2:26.59,3:50.32,4:07.88,5:14.20,5:45.62,8:08.58,8:44.46,8:44.46,13:58.91,29:20.32,29:44,45:15,48:41,1:01:00,1:04:26,1:17:16,1:33:50,2:15:04,6:20:56
1284,10.62,,21.56,34.17,48.09,51.53,40.58,1:24.91,3:13.29,1:20.21,1:53.38,2:26.66,3:50.45,4:08.01,5:14.37,5:45.83,8:08.86,8:44.84,8:44.76,13:59.40,29:21.38,29:45,45:16,48:43,1:01:02,1:04:28,1:17:19,1:33:53,2:15:09,6:21:11
1283,,12.04,21.57,34.18,48.11,51.56,40.60,1:24.96,3:13.40,1:20.25,1:53.44,2:26.73,3:50.57,4:08.14,5:14.54,5:46.04,8:09.14,8:45.23,8:45.06,13:59.89,29:22.45,29:46,45:18,48:45,1:01:04,1:04:31,1:17:22,1:33:57,2:15:15,6:21:25
1282,10.63,12.05,21.58,34.20,48.13,51.59,40.62,1:25.01,3:13.51,1:20.29,1:53.49,2:26.80,3:50.69,4:08.27,5:14.71,5:46.25,8:09.42,8:45.61,8:45.36,14:00.38,29:23.52,29:47,45:20,48:46,1:01:07,1:04:33,1:17:25,1:34:01,2:15:21,6:21:40
1281,,,21.59,34.22,48.16,51.62,40.65,1:25.06,3:13.62,1:20.33,1:53.54,2:26.87,3:50.81,4:08.40,5:14.88,5:46.45,8:09.69,8:46.00,8:45.66,14:00.87,29:24.58,29:48,45:21,48:48,1:01:09,1:04:35,1:17:28,1:34:05,2:15:27,6:21:55
1280,10.64,12.06,21.6,34.23,48.18,51.66,40.67,1:25.11,3:13.73,1:20.37,1:53.60,2:26.94,3:50.93,4:08.53,5:15.05,5:46.66,8:09.97,8:46.38,8:45.96,14:01.36,29:25.65,29:49,45:23,48:50,1:01:11,1:04:38,1:17:31,1:34:08,2:15:32,6:22:10
1279,,12.07,21.61,34.25,48.21,51.69,40.69,1:25.16,3:13.84,1:20.41,1:53.65,2:27.02,3:51.05,4:08.66,5:15.22,5:46.87,8:10.25,8:46.76,8:46.26,14:01.85,29:26.72,29:50,45:24,48:52,1:01:13,1:04:40,1:17:34,1:34:12,2:15:38,6:22:25
1278,,12.08,21.62,34.27,48.23,51.72,40.71,1:25.21,3:13.96,1:20.45,1:53.70,2:27.09,3:51.17,4:08.79,5:15.39,5:47.08,8:10.52,8:47.15,8:46.56,14:02.35,29:27.79,29:51,45:26,48:54,1:01:16,1:04:43,1:17:37,1:34:16,2:15:44,6:22:40
1277,10.65,,21.63,34.28,48.25,51.75,40.74,1:25.26,3:14.07,1:20.49,1:53.76,2:27.16,3:51.29,4:08.92,5:15.56,5:47.29,8:10.80,8:47.53,8:46.86,14:02.84,29:28.86,29:52,45:28,48:55,1:01:18,1:04:45,1:17:40,1:34:19,2:15:50,6:22:55
1276,,12.09,21.64,34.30,48.28,51.78,40.76,1:25.31,3:14.18,1:20.53,1:53.81,2:27.23,3:51.41,4:09.05,5:15.73,5:47.50,8:11.08,8:47.92,8:47.16,14:03.33,29:29.93,29:53,45:29,48:57,1:01:20,1:04:47,1:17:43,1:34:23,2:15:55,6:23:10
1275,10.66,12.1,21.65,34.32,48.30,51.81,40.78,1:25.35,3:14.29,1:20.57,1:53.86,2:27.30,3:51.53,4:09.17,5:15.90,5:47.70,8:11.36,8:48.30,8:47.47,14:03.82,29:31.00,29:54,45:31,48:59,1:01:22,1:04:50,1:17:45,1:34:27,2:16:01,6:23:25
1274,,,21.66,34.33,48.33,51.84,40.80,1:25.40,3:14.40,1:20.61,1:53.92,2:27.37,3:51.65,4:09.30,5:16.07,5:47.91,8:11.64,8:48.69,8:47.77,14:04.31,29:32.07,29:55,45:33,49:01,1:01:24,1:04:52,1:17:48,1:34:30,2:16:07,6:23:40
1273,10.67,12.11,21.67,34.35,48.35,51.87,40.83,1:25.45,3:14.52,1:20.65,1:53.97,2:27.44,3:51.77,4:09.43,5:16.24,5:48.12,8:11.91,8:49.07,8:48.07,14:04.81,29:33.14,29:56,45:34,49:02,1:01:27,1:04:54,1:17:51,1:34:34,2:16:12,6:23:55
1272,,12.12,21.68,34.37,48.38,51.90,40.85,1:25.50,3:14.63,1:20.69,1:54.02,2:27.52,3:51.90,4:09.56,5:16.41,5:48.33,8:12.19,8:49.46,8:48.37,14:05.30,29:34.21,29:57,45:36,49:04,1:01:29,1:04:57,1:17:54,1:34:38,2:16:18,6:24:10
1271,10.68,,21.69,34.38,48.40,51.93,40.87,1:25.55,3:14.74,1:20.73,1:54.08,2:27.59,3:52.02,4:09.69,5:16.58,5:48.54,8:12.47,8:49.84,8:48.67,14:05.79,29:35.28,29:58,45:38,49:06,1:01:31,1:04:59,1:17:57,1:34:42,2:16:24,6:24:25
1270,,12.13,,34.40,48.42,51.96,40.89,1:25.60,3:14.85,1:20.78,1:54.13,2:27.66,3:52.14,4:09.82,5:16.75,5:48.75,8:12.75,8:50.23,8:48.97,14:06.29,29:36.35,29:59,45:39,49:08,1:01:33,1:05:01,1:18:00,1:34:45,2:16:30,6:24:40
1269,,12.14,21.7,34.42,48.45,51.99,40.92,1:25.65,3:14.97,1:20.82,1:54.18,2:27.73,3:52.26,4:09.95,5:16.92,5:48.96,8:13.03,8:50.62,8:49.28,14:06.78,29:37.43,30:00,45:41,49:09,1:01:36,1:05:04,1:18:03,1:34:49,2:16:35,6:24:55
1268,10.69,12.15,21.71,34.43,48.47,52.02,40.94,1:25.70,3:15.08,1:20.86,1:54.24,2:27.80,3:52.38,4:10.08,5:17.09,5:49.17,8:13.31,8:51.00,8:49.58,14:07.28,29:38.50,30:02,45:42,49:11,1:01:38,1:05:06,1:18:06,1:34:53,2:16:41,6:25:10
1267,,,21.72,34.45,48.50,52.05,40.96,1:25.75,3:15.19,1:20.90,1:54.29,2:27.88,3:52.50,4:10.21,5:17.26,5:49.38,8:13.58,8:51.39,8:49.88,14:07.77,29:39.57,30:03,45:44,49:13,1:01:40,1:05:08,1:18:09,1:34:56,2:16:47,6:25:25
1266,10.7,12.16,21.73,34.47,48.52,52.08,40.98,1:25.80,3:15.30,1:20.94,1:54.34,2:27.95,3:52.62,4:10.34,5:17.43,5:49.59,8:13.86,8:51.77,8:50.18,14:08.26,29:40.65,30:04,45:46,49:15,1:01:42,1:05:11,1:18:12,1:35:00,2:16:53,6:25:40
1265,,12.17,21.74,34.48,48.54,52.12,41.01,1:25.85,3:15.41,1:20.98,1:54.40,2:28.02,3:52.74,4:10.47,5:17.60,5:49.80,8:14.14,8:52.16,8:50.49,14:08.76,29:41.72,30:05,45:47,49:16,1:01:45,1:05:13,1:18:15,1:35:04,2:16:59,6:25:55
1264,10.71,,21.75,34.50,48.57,52.15,41.03,1:25.90,3:15.53,1:21.02,1:54.45,2:28.09,3:52.87,4:10.60,5:17.77,5:50.01,8:14.42,8:52.55,8:50.79,14:09.25,29:42.79,30:06,45:49,49:18,1:01:47,1:05:16,1:18:18,1:35:08,2:17:04,6:26:10
1263,,12.18,21.76,34.52,48.59,52.18,41.05,1:25.95,3:15.64,1:21.06,1:54.50,2:28.16,3:52.99,4:10.74,5:17.94,5:50.22,8:14.70,8:52.93,8:51.09,14:09.75,29:43.87,30:07,45:51,49:20,1:01:49,1:05:18,1:18:21,1:35:11,2:17:10,6:26:25
1262,10.72,12.19,21.77,34.53,48.62,52.21,41.07,1:26.00,3:15.75,1:21.10,1:54.56,2:28.24,3:53.11,4:10.87,5:18.11,5:50.42,8:14.98,8:53.32,8:51.40,14:10.24,29:44.95,30:08,45:52,49:22,1:01:51,1:05:20,1:18:24,1:35:15,2:17:16,6:26:40
1261,,12.2,21.78,34.55,48.64,52.24,41.10,1:26.05,3:15.87,1:21.14,1:54.61,2:28.31,3:53.23,4:11.00,5:18.29,5:50.63,8:15.26,8:53.71,8:51.70,14:10.74,29:46.02,30:09,45:54,49:24,1:01:54,1:05:23,1:18:27,1:35:19,2:17:22,6:26:55
1260,,,21.79,34.57,48.67,52.27,41.12,1:26.10,3:15.98,1:21.18,1:54.67,2:28.38,3:53.35,4:11.13,5:18.46,5:50.84,8:15.54,8:54.09,8:52.00,14:11.23,29:47.10,30:10,45:56,49:25,1:01:56,1:05:25,1:18:30,1:35:23,2:17:27,6:27:10
1259,10.73,12.21,21.8,34.59,48.69,52.30,41.14,1:26.15,3:16.09,1:21.22,1:54.72,2:28.45,3:53.47,4:11.26,5:18.63,5:51.05,8:15.82,8:54.48,8:52.30,14:11.73,29:48.17,30:11,45:57,49:27,1:01:58,1:05:27,1:18:33,1:35:26,2:17:33,6:27:26
1258,,12.22,21.81,34.60,48.72,52.33,41.16,1:26.20,3:16.20,1:21.26,1:54.77,2:28.52,3:53.60,4:11.39,5:18.80,5:51.26,8:16.10,8:54.87,8:52.61,14:12.22,29:49.25,30:12,45:59,49:29,1:02:00,1:05:30,1:18:35,1:35:30,2:17:39,6:27:41
1257,10.74,,21.82,34.62,48.74,52.36,41.19,1:26.25,3:16.32,1:21.30,1:54.83,2:28.60,3:53.72,4:11.52,5:18.97,5:51.48,8:16.38,8:55.26,8:52.91,14:12.72,29:50.33,30:13,46:01,49:31,1:02:02,1:05:32,1:18:38,1:35:34,2:17:45,6:27:56
1256,,12.23,21.83,34.64,48.76,52.39,41.21,1:26.30,3:16.43,1:21.35,1:54.88,2:28.67,3:53.84,4:11.65,5:19.14,5:51.69,8:16.66,8:55.65,8:53.22,14:13.22,29:51.41,30:14,46:02,49:32,1:02:05,1:05:35,1:18:41,1:35:37,2:17:50,6:28:11
1255,10.75,12.24,21.84,34.65,48.79,52.42,41.23,1:26.35,3:16.54,1:21.39,1:54.93,2:28.74,3:53.96,4:11.78,5:19.31,5:51.90,8:16.94,8:56.03,8:53.52,14:13.71,29:52.49,30:15,46:04,49:34,1:02:07,1:05:37,1:18:44,1:35:41,2:17:56,6:28:26
1254,,,21.85,34.67,48.81,52.45,41.25,1:26.40,3:16.65,1:21.43,1:54.99,2:28.81,3:54.08,4:11.91,5:19.49,5:52.11,8:17.22,8:56.42,8:53.82,14:14.21,29:53.56,30:16,46:06,49:36,1:02:09,1:05:39,1:18:47,1:35:45,2:18:02,6:28:41
1253,10.76,12.25,,34.69,48.84,52.49,41.28,1:26.45,3:16.77,1:21.47,1:55.04,2:28.88,3:54.21,4:12.04,5:19.66,5:52.32,8:17.50,8:56.81,8:54.13,14:14.71,29:54.64,30:18,46:07,49:38,1:02:11,1:05:42,1:18:50,1:35:49,2:18:08,6:28:56
1252,,12.26,21.86,34.70,48.86,52.52,41.30,1:26.50,3:16.88,1:21.51,1:55.10,2:28.96,3:54.33,4:12.17,5:19.83,5:52.53,8:17.78,8:57.20,8:54.43,14:15.20,29:55.72,30:19,46:09,49:40,1:02:14,1:05:44,1:18:53,1:35:52,2:18:14,6:29:11
1251,10.77,12.27,21.87,34.72,48.89,52.55,41.32,1:26.55,3:16.99,1:21.55,1:55.15,2:29.03,3:54.45,4:12.30,5:20.00,5:52.74,8:18.06,8:57.59,8:54.74,14:15.70,29:56.80,30:20,46:10,49:41,1:02:16,1:05:46,1:18:56,1:35:56,2:18:19,6:29:26
1250,,,21.88,34.74,48.91,52.58,41.34,1:26.60,3:17.11,1:21.59,1:55.20,2:29.10,3:54.57,4:12.43,5:20.17,5:52.95,8:18.34,8:57.98,8:55.04,14:16.20,29:57.88,30:21,46:12,49:43,1:02:18,1:05:49,1:18:59,1:36:00,2:18:25,6:29:41
1249,,12.28,21.89,34.75,48.93,52.61,41.37,1:26.65,3:17.22,1:21.63,1:55.26,2:29.17,3:54.69,4:12.57,5:20.34,5:53.16,8:18.62,8:58.36,8:55.34,14:16.70,29:58.97,30:22,46:14,49:45,1:02:20,1:05:51,1:19:02,1:36:04,2:18:31,6:29:57
1248,10.78,12.29,21.9,34.77,48.96,52.64,41.39,1:26.70,3:17.33,1:21.67,1:55.31,2:29.25,3:54.82,4:12.70,5:20.52,5:53.37,8:18.90,8:58.75,8:55.65,14:17.19,30:00.05,30:23,46:15,49:47,1:02:23,1:05:54,1:19:05,1:36:07,2:18:37,6:30:12
1247,,,21.91,34.79,48.98,52.67,41.41,1:26.75,3:17.45,1:21.71,1:55.37,2:29.32,3:54.94,4:12.83,5:20.69,5:53.58,8:19.18,8:59.14,8:55.95,14:17.69,30:01.13,30:24,46:17,49:48,1:02:25,1:05:56,1:19:08,1:36:11,2:18:43,6:30:27
1246,10.79,12.3,21.92,34.80,49.01,52.70,41.44,1:26.80,3:17.56,1:21.75,1:55.42,2:29.39,3:55.06,4:12.96,5:20.86,5:53.79,8:19.46,8:59.53,8:56.26,14:18.19,30:02.21,30:25,46:19,49:50,1:02:27,1:05:58,1:19:11,1:36:15,2:18:48,6:30:42
1245,,12.31,21.93,34.82,49.03,52.73,41.46,1:26.85,3:17.67,1:21.80,1:55.47,2:29.46,3:55.18,4:13.09,5:21.03,5:54.00,8:19.74,8:59.92,8:56.56,14:18.69,30:03.29,30:26,46:20,49:52,1:02:29,1:06:01,1:19:14,1:36:19,2:18:54,6:30:57
1244,10.8,12.32,21.94,34.84,49.06,52.76,41.48,1:26.90,3:17.79,1:21.84,1:55.53,2:29.54,3:55.31,4:13.22,5:21.21,5:54.22,8:20.03,9:00.31,8:56.87,14:19.19,30:04.38,30:27,46:22,49:54,1:02:32,1:06:03,1:19:17,1:36:22,2:19:00,6:31:12
1243,,,21.95,34.86,49.08,52.80,41.50,1:26.95,3:17.90,1:21.88,1:55.58,2:29.61,3:55.43,4:13.35,5:21.38,5:54.43,8:20.31,9:00.70,8:57.17,14:19.69,30:05.46,30:28,46:24,49:56,1:02:34,1:06:05,1:19:20,1:36:26,2:19:06,6:31:27
1242,10.81,12.33,21.96,34.87,49.11,52.83,41.53,1:27.00,3:18.01,1:21.92,1:55.64,2:29.68,3:55.55,4:13.48,5:21.55,5:54.64,8:20.59,9:01.09,8:57.48,14:20.19,30:06.55,30:29,46:25,49:57,1:02:36,1:06:08,1:19:23,1:36:30,2:19:12,6:31:43
1241,,12.34,21.97,34.89,49.13,52.86,41.55,1:27.05,3:18.13,1:21.96,1:55.69,2:29.75,3:55.67,4:13.62,5:21.72,5:54.85,8:20.87,9:01.48,8:57.79,14:20.68,30:07.63,30:30,46:27,49:59,1:02:38,1:06:10,1:19:26,1:36:34,2:19:17,6:31:58
1240,,,21.98,34.91,49.16,52.89,41.57,1:27.11,3:18.24,1:22.00,1:55.74,2:29.83,3:55.80,4:13.75,5:21.90,5:55.06,8:21.15,9:01.87,8:58.09,14:21.18,30:08.71,30:31,46:29,50:01,1:02:41,1:06:13,1:19:29,1:36:37,2:19:23,6:32:13
1239,10.82,12.35,21.99,34.92,49.18,52.92,41.59,1:27.16,3:18.35,1:22.04,1:55.80,2:29.90,3:55.92,4:13.88,5:22.07,5:55.27,8:21.43,9:02.26,8:58.40,14:21.68,30:09.80,30:33,46:30,50:03,1:02:43,1:06:15,1:19:32,1:36:41,2:19:29,6:32:28
1238,,12.36,22.0,34.94,49.20,52.95,41.62,1:27.21,3:18.47,1:22.08,1:55.85,2:29.97,3:56.04,4:14.01,5:22.24,5:55.48,8:21.72,9:02.65,8:58.70,14:22.18,30:10.89,30:34,46:32,50:05,1:02:45,1:06:17,1:19:35,1:36:45,2:19:35,6:32:43
1237,10.83,12.37,22.01,34.96,49.23,52.98,41.64,1:27.26,3:18.58,1:22.12,1:55.91,2:30.04,3:56.16,4:14.14,5:22.41,5:55.70,8:22.00,9:03.04,8:59.01,14:22.68,30:11.97,30:35,46:34,50:06,1:02:47,1:06:20,1:19:38,1:36:49,2:19:41,6:32:59
1236,,,22.02,34.97,49.25,53.01,41.66,1:27.31,3:18.70,1:22.17,1:55.96,2:30.12,3:56.29,4:14.27,5:22.59,5:55.91,8:22.28,9:03.43,8:59.32,14:23.18,30:13.06,30:36,46:35,50:08,1:02:50,1:06:22,1:19:41,1:36:53,2:19:47,6:33:14
1235,10.84,12.38,,34.99,49.28,53.04,41.69,1:27.36,3:18.81,1:22.21,1:56.02,2:30.19,3:56.41,4:14.41,5:22.76,5:56.12,8:22.56,9:03.82,8:59.62,14:23.68,30:14.15,30:37,46:37,50:10,1:02:52,1:06:25,1:19:44,1:36:56,2:19:52,6:33:29
1234,,12.39,22.03,35.01,49.30,53.08,41.71,1:27.41,3:18.92,1:22.25,1:56.07,2:30.26,3:56.53,4:14.54,5:22.93,5:56.33,8:22.85,9:04.22,8:59.93,14:24.18,30:15.23,30:38,46:39,50:12,1:02:54,1:06:27,1:19:47,1:37:00,2:19:58,6:33:44
